date,symbol,session,session_change,session_change_category,RSI_first,RSI_last,next_session,next_session_change,next_session_high_change,next_session_low_change
2023-09-29,GBPUSD,NYSE,0.14,0-0.5% increase,50.0,56.31067961165061,Tokyo,0.14,,
2023-10-01,GBPUSD,Tokyo,0.17,0-0.5% increase,50.0,72.27722772277215,London,-0.57,0.01,-0.65
2023-10-01,GBPUSD,NYSE,0.13,0-0.5% increase,50.0,50.0,Tokyo,0.17,0.22,-0.14
2023-10-02,GBPUSD,Tokyo,-0.04,0-0.5% decrease,50.0,49.20634920634837,London,-0.06,0.12,-0.29
2023-10-02,GBPUSD,London,-0.57,0.51-1% decrease,50.0,38.911454102355854,NYSE,-0.44,0.07,-0.45
2023-10-02,GBPUSD,NYSE,-0.44,0-0.5% decrease,50.0,16.47058823528772,Tokyo,-0.04,0.06,-0.2
2023-10-03,GBPUSD,Tokyo,-0.11,0-0.5% decrease,50.0,47.779479326187555,London,0.28,0.52,-0.06
2023-10-03,GBPUSD,London,-0.06,0-0.5% decrease,50.0,43.61799816345388,NYSE,0.01,0.15,-0.13
2023-10-03,GBPUSD,NYSE,0.01,0-0.5% increase,50.0,44.848484848484524,Tokyo,-0.11,0.07,-0.32
2023-10-04,GBPUSD,Tokyo,0.02,0-0.5% increase,50.0,25.116279069761774,London,0.45,0.54,-0.12
2023-10-04,GBPUSD,London,0.28,0-0.5% increase,50.0,43.52331606217588,NYSE,0.21,0.46,-0.03
2023-10-04,GBPUSD,NYSE,0.21,0-0.5% increase,50.0,48.01864801865042,Tokyo,0.02,0.21,-0.05
2023-10-05,GBPUSD,Tokyo,-0.02,0-0.5% decrease,50.0,56.33802816901326,London,0.36,0.51,-0.76
2023-10-05,GBPUSD,London,0.45,0-0.5% increase,50.0,70.43701799485746,NYSE,0.27,0.33,-0.12
2023-10-05,GBPUSD,NYSE,0.27,0-0.5% increase,50.0,61.84738955823214,Tokyo,-0.02,0.01,-0.23
2023-10-06,GBPUSD,London,0.36,0-0.5% increase,50.0,77.3907910271546,NYSE,0.39,0.6,-0.03
2023-10-06,GBPUSD,NYSE,0.39,0-0.5% increase,50.0,41.55069582505005,Tokyo,0.39,,
2023-10-08,GBPUSD,Tokyo,-0.12,0-0.5% decrease,50.0,38.98550724637655,London,0.19,0.35,-0.12
2023-10-08,GBPUSD,NYSE,-0.02,0-0.5% decrease,50.0,50.0,Tokyo,-0.12,0.21,-0.18
2023-10-09,GBPUSD,Tokyo,-0.16,0-0.5% decrease,50.0,25.63451776649741,London,-0.01,0.16,-0.29
2023-10-09,GBPUSD,London,0.19,0-0.5% increase,50.0,35.311572700296466,NYSE,0.21,0.29,-0.1
2023-10-09,GBPUSD,NYSE,0.21,0-0.5% increase,50.0,57.57575757575821,Tokyo,-0.16,0.16,-0.18
2023-10-10,GBPUSD,Tokyo,0.0,0-0.5% increase,50.0,37.17277486911147,London,0.1,0.46,-0.09
2023-10-10,GBPUSD,London,-0.01,0-0.5% decrease,50.0,64.20704845814909,NYSE,0.12,0.25,-0.08
2023-10-10,GBPUSD,NYSE,0.12,0-0.5% increase,50.0,56.479217603913824,Tokyo,0.0,0.16,-0.06
2023-10-11,GBPUSD,Tokyo,0.01,0-0.5% increase,50.0,48.2993197278901,London,-0.89,0.18,-0.92
2023-10-11,GBPUSD,London,0.1,0-0.5% increase,50.0,38.49938499384998,NYSE,-0.05,0.02,-0.34
2023-10-11,GBPUSD,NYSE,-0.05,0-0.5% decrease,50.0,85.85131894484655,Tokyo,0.01,0.17,-0.01
2023-10-12,GBPUSD,Tokyo,0.16,0-0.5% increase,50.0,43.29004329004333,London,-0.72,0.0,-0.73
2023-10-12,GBPUSD,London,-0.89,0.51-1% decrease,50.0,29.45990180032797,NYSE,-0.5,0.0,-0.53
2023-10-12,GBPUSD,NYSE,-0.5,0-0.5% decrease,50.0,42.025316455697165,Tokyo,0.16,0.25,-0.03
2023-10-13,GBPUSD,London,-0.72,0.51-1% decrease,50.0,29.074889867841208,NYSE,-0.0,0.14,-0.15
2023-10-13,GBPUSD,NYSE,-0.0,0-0.5% decrease,50.0,63.72315035799386,Tokyo,-0.0,,
2023-10-15,GBPUSD,Tokyo,0.2,0-0.5% increase,50.0,77.28706624605593,London,0.4,0.42,-0.14
2023-10-15,GBPUSD,NYSE,0.01,0-0.5% increase,50.0,50.0,Tokyo,0.2,0.22,-0.02
2023-10-16,GBPUSD,Tokyo,-0.31,0-0.5% decrease,50.0,24.61240310077153,London,0.25,0.47,-0.18
2023-10-16,GBPUSD,London,0.4,0-0.5% increase,50.0,88.04347826086807,NYSE,0.32,0.39,-0.01
2023-10-16,GBPUSD,NYSE,0.32,0-0.5% increase,50.0,55.55555555555428,Tokyo,-0.31,0.03,-0.4
2023-10-17,GBPUSD,Tokyo,0.18,0-0.5% increase,50.0,77.3037542662106,London,-0.23,0.09,-0.5
2023-10-17,GBPUSD,London,0.25,0-0.5% increase,50.0,63.14127861089056,NYSE,-0.07,0.2,-0.2
2023-10-17,GBPUSD,NYSE,-0.07,0-0.5% decrease,50.0,50.619834710743255,Tokyo,0.18,0.22,-0.21
2023-10-18,GBPUSD,Tokyo,-0.06,0-0.5% decrease,50.0,57.866666666668046,London,0.55,0.7,-0.14
2023-10-18,GBPUSD,London,-0.23,0-0.5% decrease,50.0,48.928571428571104,NYSE,-0.11,0.18,-0.15
2023-10-18,GBPUSD,NYSE,-0.11,0-0.5% decrease,50.0,8.781869688386095,Tokyo,-0.06,0.04,-0.25
2023-10-19,GBPUSD,Tokyo,-0.3,0-0.5% decrease,50.0,23.090586145646583,London,0.35,0.35,-0.08
2023-10-19,GBPUSD,London,0.55,0.51-1% increase,50.0,57.19450469992734,NYSE,-0.09,0.35,-0.2
2023-10-19,GBPUSD,NYSE,-0.09,0-0.5% decrease,50.0,42.93598233995636,Tokyo,-0.3,0.02,-0.41
2023-10-20,GBPUSD,London,0.35,0-0.5% increase,50.0,56.48445873526339,NYSE,0.23,0.29,-0.0
2023-10-20,GBPUSD,NYSE,0.23,0-0.5% increase,50.0,48.67021276595774,Tokyo,0.23,,
2023-10-22,GBPUSD,Tokyo,-0.06,0-0.5% decrease,50.0,52.307692307690516,London,0.57,0.62,-0.15
2023-10-22,GBPUSD,NYSE,0.03,0-0.5% increase,50.0,50.0,Tokyo,-0.06,0.04,-0.14
2023-10-23,GBPUSD,Tokyo,0.28,0-0.5% increase,50.0,71.47540983606275,London,-0.83,0.0,-0.9
2023-10-23,GBPUSD,London,0.57,0.51-1% increase,50.0,88.80308880308849,NYSE,0.3,0.42,-0.08
2023-10-23,GBPUSD,NYSE,0.3,0-0.5% increase,50.0,46.7362924281981,Tokyo,0.28,0.36,-0.0
2023-10-24,GBPUSD,Tokyo,-0.03,0-0.5% decrease,50.0,34.22818791946398,London,-0.12,0.15,-0.2
2023-10-24,GBPUSD,London,-0.83,0.51-1% decrease,50.0,30.81534772182387,NYSE,-0.23,0.01,-0.28
2023-10-24,GBPUSD,NYSE,-0.23,0-0.5% decrease,50.0,33.71212121211812,Tokyo,-0.03,0.12,-0.04
2023-10-25,GBPUSD,Tokyo,-0.18,0-0.5% decrease,50.0,57.44680851063848,London,0.3,0.45,-0.04
2023-10-25,GBPUSD,London,-0.12,0-0.5% decrease,50.0,47.30913642052468,NYSE,-0.28,0.12,-0.3
2023-10-25,GBPUSD,NYSE,-0.28,0-0.5% decrease,50.0,40.0611620795084,Tokyo,-0.18,0.0,-0.33
2023-10-26,GBPUSD,Tokyo,-0.12,0-0.5% decrease,50.0,27.551020408165584,London,-0.07,0.29,-0.19
2023-10-26,GBPUSD,London,0.3,0-0.5% increase,50.0,42.88499025341149,NYSE,0.09,0.21,-0.13
2023-10-26,GBPUSD,NYSE,0.09,0-0.5% increase,50.0,47.95180722891556,Tokyo,-0.12,0.11,-0.12
2023-10-27,GBPUSD,London,-0.07,0-0.5% decrease,50.0,35.76388888888812,NYSE,-0.25,0.06,-0.3
2023-10-27,GBPUSD,NYSE,-0.25,0-0.5% decrease,50.0,41.81494661921577,Tokyo,-0.25,,
2023-10-29,GBPUSD,Tokyo,-0.16,0-0.5% decrease,50.0,30.782029950082418,London,0.25,0.3,-0.07
2023-10-29,GBPUSD,NYSE,-0.05,0-0.5% decrease,50.0,50.0,Tokyo,-0.16,0.14,-0.22
2023-10-30,GBPUSD,Tokyo,-0.08,0-0.5% decrease,50.0,76.02523659305785,London,-0.37,0.08,-0.58
2023-10-30,GBPUSD,London,0.25,0-0.5% increase,50.0,64.56908344733188,NYSE,0.06,0.12,-0.15
2023-10-30,GBPUSD,NYSE,0.06,0-0.5% increase,50.0,53.64238410596004,Tokyo,-0.08,0.02,-0.23
2023-10-31,GBPUSD,Tokyo,0.08,0-0.5% increase,50.0,66.6030534351155,London,-0.21,0.21,-0.36
2023-10-31,GBPUSD,London,-0.37,0-0.5% decrease,50.0,53.8102643856913,NYSE,0.25,0.26,-0.04
2023-10-31,GBPUSD,NYSE,0.25,0-0.5% increase,50.0,58.024691358024576,Tokyo,0.08,0.08,-0.16
2023-11-01,GBPUSD,Tokyo,-0.05,0-0.5% decrease,50.0,21.518987341771947,London,0.14,0.33,-0.15
2023-11-01,GBPUSD,London,-0.21,0-0.5% decrease,50.0,19.51871657754232,NYSE,0.22,0.22,-0.31
2023-11-01,GBPUSD,NYSE,0.22,0-0.5% increase,50.0,84.68033775633418,Tokyo,-0.05,0.24,-0.09
2023-11-02,GBPUSD,Tokyo,-0.0,0-0.5% decrease,50.0,46.30071599045564,London,1.35,1.43,-0.03
2023-11-02,GBPUSD,London,0.14,0-0.5% increase,50.0,62.80120481927741,NYSE,0.25,0.31,-0.03
2023-11-02,GBPUSD,NYSE,0.25,0-0.5% increase,50.0,47.632311977715965,Tokyo,-0.0,0.14,-0.1
2023-11-03,GBPUSD,London,1.35,1-2% increase,50.0,83.0832196452942,NYSE,0.18,0.27,-0.01
2023-11-03,GBPUSD,NYSE,0.18,0-0.5% increase,50.0,50.93750000000271,Tokyo,0.18,,
2023-11-05,GBPUSD,Tokyo,0.4,0-0.5% increase,50.0,82.68072289156645,London,-0.45,0.1,-0.47
2023-11-05,GBPUSD,NYSE,0.04,0-0.5% increase,50.0,50.0,Tokyo,0.4,0.4,-0.05
2023-11-06,GBPUSD,Tokyo,-0.25,0-0.5% decrease,50.0,29.622266401592853,London,0.04,0.12,-0.28
2023-11-06,GBPUSD,London,-0.45,0-0.5% decrease,50.0,29.692832764506917,NYSE,-0.37,0.03,-0.44
2023-11-06,GBPUSD,NYSE,-0.37,0-0.5% decrease,50.0,26.031746031747517,Tokyo,-0.25,0.03,-0.26
2023-11-07,GBPUSD,Tokyo,-0.36,0-0.5% decrease,50.0,17.499999999999304,London,0.33,0.37,-0.04
2023-11-07,GBPUSD,London,0.04,0-0.5% increase,50.0,53.77616014558722,NYSE,-0.03,0.09,-0.28
2023-11-07,GBPUSD,NYSE,-0.03,0-0.5% decrease,50.0,38.481012658227975,Tokyo,-0.36,0.04,-0.38
2023-11-08,GBPUSD,Tokyo,0.12,0-0.5% increase,50.0,61.912225705328375,London,-0.36,0.17,-0.39
2023-11-08,GBPUSD,London,0.33,0-0.5% increase,50.0,74.3737957610781,NYSE,-0.1,0.06,-0.12
2023-11-08,GBPUSD,NYSE,-0.1,0-0.5% decrease,50.0,37.81818181818388,Tokyo,0.12,0.13,-0.12
2023-11-09,GBPUSD,Tokyo,0.02,0-0.5% increase,50.0,43.26375711575034,London,-0.0,0.01,-0.34
2023-11-09,GBPUSD,London,-0.36,0-0.5% decrease,50.0,16.629955947137546,NYSE,-0.51,0.0,-0.57
2023-11-09,GBPUSD,NYSE,-0.51,0.51-1% decrease,50.0,57.99457994579822,Tokyo,0.02,0.18,-0.04
2023-11-10,GBPUSD,London,-0.0,0-0.5% decrease,50.0,82.55033557046845,NYSE,0.18,0.22,-0.09
2023-11-10,GBPUSD,NYSE,0.18,0-0.5% increase,50.0,56.17715617715441,Tokyo,0.18,,
2023-11-12,GBPUSD,Tokyo,0.11,0-0.5% increase,50.0,64.14686825053938,London,0.18,0.21,-0.18
2023-11-12,GBPUSD,NYSE,0.2,0-0.5% increase,50.0,50.0,Tokyo,0.11,0.14,-0.05
2023-11-13,GBPUSD,Tokyo,0.06,0-0.5% increase,50.0,69.37499999999916,London,1.61,1.66,-0.11
2023-11-13,GBPUSD,London,0.18,0-0.5% increase,50.0,74.94866529774094,NYSE,0.12,0.14,-0.12
2023-11-13,GBPUSD,NYSE,0.12,0-0.5% increase,50.0,49.04109589041074,Tokyo,0.06,0.18,-0.12
2023-11-14,GBPUSD,Tokyo,-0.24,0-0.5% decrease,50.0,24.531835205991513,London,-0.37,0.14,-0.47
2023-11-14,GBPUSD,London,1.61,1-2% increase,50.0,63.084702907712455,NYSE,0.15,0.23,-0.03
2023-11-14,GBPUSD,NYSE,0.15,0-0.5% increase,50.0,51.51515151514947,Tokyo,-0.24,0.07,-0.28
2023-11-15,GBPUSD,Tokyo,-0.13,0-0.5% decrease,50.0,61.14180478821383,London,0.1,0.4,-0.2
2023-11-15,GBPUSD,London,-0.37,0-0.5% decrease,50.0,40.52558782849096,NYSE,-0.28,0.01,-0.35
2023-11-15,GBPUSD,NYSE,-0.28,0-0.5% decrease,50.0,45.276872964166884,Tokyo,-0.13,0.02,-0.36
2023-11-16,GBPUSD,Tokyo,-0.11,0-0.5% decrease,50.0,45.77822990844422,London,0.16,0.21,-0.21
2023-11-16,GBPUSD,London,0.1,0-0.5% increase,50.0,39.05817174515108,NYSE,-0.03,0.1,-0.14
2023-11-16,GBPUSD,NYSE,-0.03,0-0.5% decrease,50.0,45.803357314150034,Tokyo,-0.11,0.07,-0.32
2023-11-17,GBPUSD,London,0.16,0-0.5% increase,50.0,67.83114992722102,NYSE,0.3,0.34,-0.04
2023-11-17,GBPUSD,NYSE,0.3,0-0.5% increase,50.0,67.69911504424797,Tokyo,0.3,,
2023-11-19,GBPUSD,Tokyo,0.26,0-0.5% increase,50.0,49.37694704049956,London,0.27,0.37,-0.08
2023-11-19,GBPUSD,NYSE,0.11,0-0.5% increase,50.0,50.0,Tokyo,0.26,0.34,-0.06
2023-11-20,GBPUSD,Tokyo,0.18,0-0.5% increase,50.0,48.41897233201658,London,-0.08,0.13,-0.2
2023-11-20,GBPUSD,London,0.27,0-0.5% increase,50.0,70.0516351118768,NYSE,0.09,0.17,-0.05
2023-11-20,GBPUSD,NYSE,0.09,0-0.5% increase,50.0,46.72897196261585,Tokyo,0.18,0.26,-0.03
2023-11-21,GBPUSD,Tokyo,-0.13,0-0.5% decrease,50.0,50.4854368932044,London,-0.3,0.16,-0.63
2023-11-21,GBPUSD,London,-0.08,0-0.5% decrease,50.0,45.263157894737006,NYSE,0.09,0.17,-0.1
2023-11-21,GBPUSD,NYSE,0.09,0-0.5% increase,50.0,56.27530364372599,Tokyo,-0.13,0.05,-0.29
2023-11-22,GBPUSD,Tokyo,0.17,0-0.5% increase,50.0,50.43630017451903,London,-0.11,0.1,-0.2
2023-11-22,GBPUSD,London,-0.3,0-0.5% decrease,50.0,75.88871715610492,NYSE,0.26,0.29,-0.02
2023-11-22,GBPUSD,NYSE,0.26,0-0.5% increase,50.0,59.21052631579024,Tokyo,0.17,0.39,0.0
2023-11-23,GBPUSD,Tokyo,0.25,0-0.5% increase,50.0,66.98717948717797,London,0.35,0.41,-0.06
2023-11-23,GBPUSD,London,-0.11,0-0.5% decrease,50.0,42.918454935618634,NYSE,0.02,0.06,-0.06
2023-11-23,GBPUSD,NYSE,0.02,0-0.5% increase,50.0,43.6363636363629,Tokyo,0.25,0.26,-0.06
2023-11-24,GBPUSD,London,0.35,0-0.5% increase,50.0,51.94444444444482,NYSE,-0.11,0.02,-0.11
2023-11-24,GBPUSD,NYSE,-0.11,0-0.5% decrease,50.0,33.7500000000027,Tokyo,-0.11,,
2023-11-26,GBPUSD,Tokyo,0.08,0-0.5% increase,50.0,50.78260869565149,London,0.01,0.16,-0.18
2023-11-26,GBPUSD,NYSE,0.04,0-0.5% increase,50.0,50.0,Tokyo,0.08,0.22,-0.07
2023-11-27,GBPUSD,Tokyo,-0.08,0-0.5% decrease,50.0,50.934579439253255,London,0.45,0.63,-0.22
2023-11-27,GBPUSD,London,0.01,0-0.5% increase,50.0,60.62767475035764,NYSE,0.17,0.2,-0.06
2023-11-27,GBPUSD,NYSE,0.17,0-0.5% increase,50.0,47.33178654292373,Tokyo,-0.08,0.06,-0.22
2023-11-28,GBPUSD,Tokyo,-0.15,0-0.5% decrease,50.0,35.78947368421008,London,0.32,0.34,-0.16
2023-11-28,GBPUSD,London,0.45,0-0.5% increase,50.0,50.69637883008299,NYSE,0.12,0.22,-0.11
2023-11-28,GBPUSD,NYSE,0.12,0-0.5% increase,50.0,57.45856353591194,Tokyo,-0.15,0.16,-0.17
2023-11-29,GBPUSD,Tokyo,-0.21,0-0.5% decrease,50.0,36.42039542143533,London,-0.17,0.27,-0.32
2023-11-29,GBPUSD,London,0.32,0-0.5% increase,50.0,73.59735973597418,NYSE,0.18,0.43,-0.02
2023-11-29,GBPUSD,NYSE,0.18,0-0.5% increase,50.0,45.71984435797644,Tokyo,-0.21,0.13,-0.26
2023-11-30,GBPUSD,Tokyo,0.2,0-0.5% increase,50.0,63.30645161290469,London,0.48,0.53,-0.28
2023-11-30,GBPUSD,London,-0.17,0-0.5% decrease,50.0,39.841986455981406,NYSE,-0.18,0.0,-0.31
2023-11-30,GBPUSD,NYSE,-0.18,0-0.5% decrease,50.0,53.34872979214654,Tokyo,0.2,0.25,-0.01
2023-12-01,GBPUSD,London,0.48,0-0.5% increase,50.0,91.46968139773595,NYSE,0.28,0.33,-0.06
2023-12-01,GBPUSD,NYSE,0.28,0-0.5% increase,50.0,46.30872483221691,Tokyo,0.28,,
2023-12-03,GBPUSD,Tokyo,-0.35,0-0.5% decrease,50.0,36.71706263499193,London,-0.44,0.16,-0.5
2023-12-03,GBPUSD,NYSE,0.2,0-0.5% increase,50.0,50.0,Tokyo,-0.35,0.01,-0.43
2023-12-04,GBPUSD,Tokyo,-0.08,0-0.5% decrease,50.0,37.09949409780844,London,-0.36,0.15,-0.44
2023-12-04,GBPUSD,London,-0.44,0-0.5% decrease,50.0,53.787878787878405,NYSE,0.04,0.08,-0.16
2023-12-04,GBPUSD,NYSE,0.04,0-0.5% increase,50.0,64.00000000000054,Tokyo,-0.08,0.09,-0.21
2023-12-05,GBPUSD,Tokyo,0.1,0-0.5% increase,50.0,47.02602230483177,London,-0.24,0.03,-0.28
2023-12-05,GBPUSD,London,-0.36,0-0.5% decrease,50.0,31.812255541069717,NYSE,-0.08,0.04,-0.18
2023-12-05,GBPUSD,NYSE,-0.08,0-0.5% decrease,50.0,65.96306068601712,Tokyo,0.1,0.16,-0.02
2023-12-06,GBPUSD,Tokyo,0.07,0-0.5% increase,50.0,66.0777385159011,London,0.08,0.19,-0.34
2023-12-06,GBPUSD,London,-0.24,0-0.5% decrease,50.0,30.591630591631898,NYSE,-0.24,0.04,-0.34
2023-12-06,GBPUSD,NYSE,-0.24,0-0.5% decrease,50.0,44.957983193275616,Tokyo,0.07,0.24,-0.1
2023-12-07,GBPUSD,Tokyo,-0.2,0-0.5% decrease,50.0,23.898305084744194,London,-0.21,0.04,-0.63
2023-12-07,GBPUSD,London,0.08,0-0.5% increase,50.0,64.84018264840016,NYSE,0.11,0.3,-0.04
2023-12-07,GBPUSD,NYSE,0.11,0-0.5% increase,50.0,45.10869565217221,Tokyo,-0.2,0.11,-0.24
2023-12-08,GBPUSD,London,-0.21,0-0.5% decrease,50.0,55.72649572649559,NYSE,0.08,0.15,-0.11
2023-12-08,GBPUSD,NYSE,0.08,0-0.5% increase,50.0,44.75524475524508,Tokyo,0.08,,
2023-12-10,GBPUSD,Tokyo,-0.04,0-0.5% decrease,50.0,58.94736842105276,London,-0.05,0.15,-0.27
2023-12-10,GBPUSD,NYSE,0.03,0-0.5% increase,50.0,50.0,Tokyo,-0.04,0.04,-0.15
2023-12-11,GBPUSD,Tokyo,-0.05,0-0.5% decrease,50.0,14.115308151093586,London,-0.11,0.33,-0.48
2023-12-11,GBPUSD,London,-0.05,0-0.5% decrease,50.0,55.30903328050632,NYSE,0.04,0.16,-0.07
2023-12-11,GBPUSD,NYSE,0.04,0-0.5% increase,50.0,33.49753694581388,Tokyo,-0.05,0.25,-0.08
2023-12-12,GBPUSD,Tokyo,-0.34,0-0.5% decrease,50.0,31.313131313131194,London,0.54,0.55,-0.13
2023-12-12,GBPUSD,London,-0.11,0-0.5% decrease,50.0,56.07361963190288,NYSE,0.14,0.18,-0.1
2023-12-12,GBPUSD,NYSE,0.14,0-0.5% increase,50.0,54.55712451861343,Tokyo,-0.34,0.02,-0.41
2023-12-13,GBPUSD,Tokyo,0.23,0-0.5% increase,50.0,59.91792065663361,London,0.7,1.06,-0.02
2023-12-13,GBPUSD,London,0.54,0.51-1% increase,50.0,69.69057665260135,NYSE,0.81,0.91,-0.16
2023-12-13,GBPUSD,NYSE,0.81,0.51-1% increase,50.0,42.41706161137532,Tokyo,0.23,0.28,-0.07
2023-12-14,GBPUSD,Tokyo,-0.13,0-0.5% decrease,50.0,44.592790387183214,London,-0.85,0.02,-0.88
2023-12-14,GBPUSD,London,0.7,0.51-1% increase,50.0,60.31746031745978,NYSE,-0.04,0.2,-0.16
2023-12-14,GBPUSD,NYSE,-0.04,0-0.5% decrease,50.0,57.22120658135276,Tokyo,-0.13,0.04,-0.22
2023-12-15,GBPUSD,London,-0.85,0.51-1% decrease,50.0,33.75722543352539,NYSE,-0.18,0.12,-0.25
2023-12-15,GBPUSD,NYSE,-0.18,0-0.5% decrease,50.0,41.88267394270137,Tokyo,-0.18,,
2023-12-17,GBPUSD,Tokyo,0.18,0-0.5% increase,50.0,50.32967032967005,London,-0.22,0.05,-0.3
2023-12-17,GBPUSD,NYSE,-0.01,0-0.5% decrease,50.0,50.0,Tokyo,0.18,0.26,-0.0
2023-12-18,GBPUSD,Tokyo,0.27,0-0.5% increase,50.0,68.758526603002,London,0.21,0.47,-0.04
2023-12-18,GBPUSD,London,-0.22,0-0.5% decrease,50.0,43.58161648177517,NYSE,-0.04,0.04,-0.25
2023-12-18,GBPUSD,NYSE,-0.04,0-0.5% decrease,50.0,61.94895591647484,Tokyo,0.27,0.3,-0.03
2023-12-19,GBPUSD,Tokyo,-0.56,0.51-1% decrease,50.0,22.282120395328107,London,0.09,0.22,-0.2
2023-12-19,GBPUSD,London,0.21,0-0.5% increase,50.0,41.967871485941686,NYSE,-0.19,0.06,-0.31
2023-12-19,GBPUSD,NYSE,-0.19,0-0.5% decrease,50.0,60.804020100501106,Tokyo,-0.56,0.0,-0.65
2023-12-20,GBPUSD,Tokyo,-0.17,0-0.5% decrease,50.0,25.49019607843161,London,0.26,0.43,-0.0
2023-12-20,GBPUSD,London,0.09,0-0.5% increase,50.0,51.3840830449823,NYSE,-0.3,0.0,-0.43
2023-12-20,GBPUSD,NYSE,-0.3,0-0.5% decrease,50.0,37.910447761194234,Tokyo,-0.17,0.09,-0.22
2023-12-21,GBPUSD,Tokyo,0.12,0-0.5% increase,50.0,62.94227188081969,London,-0.19,0.2,-0.22
2023-12-21,GBPUSD,London,0.26,0-0.5% increase,50.0,57.236842105264195,NYSE,0.17,0.22,-0.06
2023-12-21,GBPUSD,NYSE,0.17,0-0.5% increase,50.0,47.05882352941115,Tokyo,0.12,0.26,-0.03
2023-12-22,GBPUSD,London,-0.19,0-0.5% decrease,50.0,24.96371552975465,NYSE,-0.2,0.06,-0.25
2023-12-22,GBPUSD,NYSE,-0.2,0-0.5% decrease,50.0,36.609336609337696,Tokyo,-0.2,,
2023-12-24,GBPUSD,Tokyo,0.06,0-0.5% increase,50.0,50.0,London,0.06,,
2023-12-24,GBPUSD,NYSE,0.12,0-0.5% increase,50.0,50.0,Tokyo,0.06,0.09,0.0
2023-12-25,GBPUSD,Tokyo,-0.11,0-0.5% decrease,50.0,29.74238875878102,London,0.11,0.17,-0.11
2023-12-25,GBPUSD,NYSE,0.18,0-0.5% increase,50.0,50.0,Tokyo,-0.11,0.07,-0.14
2023-12-26,GBPUSD,Tokyo,-0.1,0-0.5% decrease,50.0,39.30348258706374,London,0.43,0.55,-0.08
2023-12-26,GBPUSD,London,0.11,0-0.5% increase,50.0,62.19081272084697,NYSE,0.17,0.18,-0.04
2023-12-26,GBPUSD,NYSE,0.17,0-0.5% increase,50.0,66.22691292876092,Tokyo,-0.1,0.07,-0.22
2023-12-27,GBPUSD,Tokyo,-0.05,0-0.5% decrease,50.0,37.46355685131212,London,-0.57,0.02,-0.66
2023-12-27,GBPUSD,London,0.43,0-0.5% increase,50.0,58.56031128404674,NYSE,0.03,0.03,-0.12
2023-12-27,GBPUSD,NYSE,0.03,0-0.5% increase,50.0,55.45851528384216,Tokyo,-0.05,0.22,-0.07
2023-12-28,GBPUSD,Tokyo,-0.04,0-0.5% decrease,50.0,33.06772908366655,London,0.04,0.26,-0.25
2023-12-28,GBPUSD,London,-0.57,0.51-1% decrease,50.0,29.813664596273213,NYSE,-0.08,0.05,-0.22
2023-12-28,GBPUSD,NYSE,-0.08,0-0.5% decrease,50.0,61.180679785332515,Tokyo,-0.04,0.3,-0.04
2023-12-29,GBPUSD,London,0.04,0-0.5% increase,50.0,51.28458498023672,NYSE,-0.05,0.23,-0.08
2023-12-29,GBPUSD,NYSE,-0.05,0-0.5% decrease,50.0,39.70976253298138,Tokyo,-0.05,,
2024-01-01,GBPUSD,Tokyo,0.19,0-0.5% increase,50.0,66.92789968651977,London,-0.57,0.0,-0.67
2024-01-01,GBPUSD,NYSE,0.09,0-0.5% increase,50.0,50.0,Tokyo,0.19,0.26,-0.14
2024-01-02,GBPUSD,Tokyo,0.09,0-0.5% increase,50.0,50.328947368421375,London,0.13,0.24,-0.09
2024-01-02,GBPUSD,London,-0.57,0.51-1% decrease,50.0,55.42570951586014,NYSE,-0.02,0.1,-0.11
2024-01-02,GBPUSD,NYSE,-0.02,0-0.5% decrease,50.0,43.9882697947242,Tokyo,0.09,0.24,-0.02
2024-01-03,GBPUSD,Tokyo,0.16,0-0.5% increase,50.0,68.39378238342057,London,-0.23,0.03,-0.34
2024-01-03,GBPUSD,London,0.13,0-0.5% increase,50.0,65.80516898608232,NYSE,0.18,0.25,-0.11
2024-01-03,GBPUSD,NYSE,0.18,0-0.5% increase,50.0,44.53781512605207,Tokyo,0.16,0.28,-0.13
2024-01-04,GBPUSD,Tokyo,-0.14,0-0.5% decrease,50.0,38.045375218149765,London,0.63,0.91,-0.36
2024-01-04,GBPUSD,London,-0.23,0-0.5% decrease,50.0,25.137614678899993,NYSE,-0.1,0.01,-0.2
2024-01-04,GBPUSD,NYSE,-0.1,0-0.5% decrease,50.0,64.60176991150414,Tokyo,-0.14,0.12,-0.18
2024-01-05,GBPUSD,London,0.63,0.51-1% increase,50.0,35.28301886792471,NYSE,-0.16,0.08,-0.22
2024-01-05,GBPUSD,NYSE,-0.16,0-0.5% decrease,50.0,45.566502463055905,Tokyo,-0.16,,
2024-01-07,GBPUSD,Tokyo,-0.25,0-0.5% decrease,50.0,36.363636363635294,London,0.37,0.48,-0.09
2024-01-07,GBPUSD,NYSE,0.03,0-0.5% increase,50.0,50.0,Tokyo,-0.25,0.1,-0.28
2024-01-08,GBPUSD,Tokyo,-0.12,0-0.5% decrease,50.0,40.47976011994053,London,-0.22,0.09,-0.28
2024-01-08,GBPUSD,London,0.37,0-0.5% increase,50.0,55.1136363636354,NYSE,-0.07,0.09,-0.14
2024-01-08,GBPUSD,NYSE,-0.07,0-0.5% decrease,50.0,32.95880149812483,Tokyo,-0.12,0.19,-0.13
